symbol,name,timestamp,trade_date,trade_time,open,high,low,close,volume,amount
QQQ.US,纳指 100 ETF - Invesco,1595563200000,2020-07-24,2020-07-24 00:00:00,576.4941539123078,582.868892510189,570.14210121691,579.7609238699408,54054539,0.0
QQQ.US,纳指 100 ETF - Invesco,1595822400000,2020-07-27,2020-07-27 00:00:00,583.8443863169822,591.0131315017882,581.7686262397361,590.1056954024457,36445738,0.0
QQQ.US,纳指 100 ETF - Invesco,1595908800000,2020-07-28,2020-07-28 00:00:00,588.313509106244,589.4931760353895,581.9160846058793,582.5966616803862,31302391,0.0
QQQ.US,纳指 100 ETF - Invesco,1595995200000,2020-07-29,2020-07-29 00:00:00,586.0449188578878,591.3307341365581,585.0921109535782,589.3116888155208,27556881,0.0
QQQ.US,纳指 100 ETF - Invesco,1596081600000,2020-07-30,2020-07-30 00:00:00,584.7971942212918,593.7127538973322,582.0068282158136,592.3969715532855,41774461,0.0
QQQ.US,纳指 100 ETF - Invesco,1596168000000,2020-07-31,2020-07-31 00:00:00,603.0593457205601,603.3315765503629,591.7617662837458,602.968602110626,53756160,0.0
QQQ.US,纳指 100 ETF - Invesco,1596427200000,2020-08-03,2020-08-03 00:00:00,608.0956160719113,612.8596555934595,607.6872698272072,611.1128411022252,32081570,0.0
QQQ.US,纳指 100 ETF - Invesco,1596513600000,2020-08-04,2020-08-04 00:00:00,609.6609433432772,613.6082903754171,608.1863596818454,613.3814313505815,24911289,0.0
QQQ.US,纳指 100 ETF - Invesco,1596600000000,2020-08-05,2020-08-05 00:00:00,614.4022969623418,615.9676242337076,612.4286234462718,614.9013868169802,21685920,0.0
QQQ.US,纳指 100 ETF - Invesco,1596686400000,2020-08-06,2020-08-06 00:00:00,614.2888674499239,623.8169464930205,612.9503992033938,623.0456258085793,28048221,0.0
QQQ.US,纳指 100 ETF - Invesco,1596772800000,2020-08-07,2020-08-07 00:00:00,621.6844716595656,623.5941709306319,610.8065814186971,615.8541947212899,44969359,0.0
QQQ.US,纳指 100 ETF - Invesco,1597032000000,2020-08-10,2020-08-10 00:00:00,616.4667140883461,617.0111757479516,604.9649615291795,613.2226300331965,35088367,0.0
QQQ.US,纳指 100 ETF - Invesco,1597118400000,2020-08-11,2020-08-11 00:00:00,610.4776358326855,613.5175467654828,600.3370374225326,601.6074479616121,43104320,0.0
QQQ.US,纳指 100 ETF - Invesco,1597204800000,2020-08-12,2020-08-12 00:00:00,606.5529747030289,618.9621633615379,606.5529747030289,616.7389449181488,38894273,0.0
QQQ.US,纳指 100 ETF - Invesco,1597291200000,2020-08-13,2020-08-13 00:00:00,618.5084453118667,623.476657955767,615.9449383312241,618.1454708721297,31895721,0.0
QQQ.US,纳指 100 ETF - Invesco,1597377600000,2020-08-14,2020-08-14 00:00:00,619.3478237037585,620.2325739006175,614.1527520350227,617.4195219926557,30799490,0.0
QQQ.US,纳指 100 ETF - Invesco,1597636800000,2020-08-17,2020-08-17 00:00:00,621.3895549272793,625.7679341066068,617.5052747040435,624.5882671774616,24802971,0.0
QQQ.US,纳指 100 ETF - Invesco,1597723200000,2020-08-18,2020-08-18 00:00:00,627.0610305481702,631.7229835085423,623.6581451756356,630.600031335606,23529500,0.0
QQQ.US,纳指 100 ETF - Invesco,1597809600000,2020-08-19,2020-08-19 00:00:00,630.5092877256717,632.98205109638,625.1554147395508,626.3577675711797,31999359,0.0
QQQ.US,纳指 100 ETF - Invesco,1597896000000,2020-08-20,2020-08-20 00:00:00,624.5428953724946,636.1807633465625,623.5447156632177,635.0464682223843,27723381,0.0
QQQ.US,纳指 100 ETF - Invesco,1597982400000,2020-08-21,2020-08-21 00:00:00,635.3640708571542,640.5137707209229,633.9824993959052,639.4475333041955,34748930,0.0
QQQ.US,纳指 100 ETF - Invesco,1598241600000,2020-08-24,2020-08-24 00:00:00,646.6843361964523,648.8168110299072,638.0863791551817,643.4402521413027,36418527,0.0
QQQ.US,纳指 100 ETF - Invesco,1598328000000,2020-08-25,2020-08-25 00:00:00,641.5119504301997,648.9529264448086,640.5818284283737,648.4992083951373,34866594,0.0
QQQ.US,纳指 100 ETF - Invesco,1598414400000,2020-08-26,2020-08-26 00:00:00,651.3349462055827,662.9274423746836,648.4288820974382,662.3376089101108,42216688,0.0
QQQ.US,纳指 100 ETF - Invesco,1598500800000,2020-08-27,2020-08-27 00:00:00,664.8784299882699,666.6275130697526,654.9533476517109,660.2731917841066,49482719,0.0
QQQ.US,纳指 100 ETF - Invesco,1598587200000,2020-08-28,2020-08-28 00:00:00,663.0408718871013,665.1052890131056,660.0009609543039,663.6307053516739,28021020,0.0
QQQ.US,纳指 100 ETF - Invesco,1598846400000,2020-08-31,2020-08-31 00:00:00,665.0599172081385,673.1928132484958,663.834878474026,668.9618924353113,36321031,0.0
QQQ.US,纳指 100 ETF - Invesco,1598932800000,2020-09-01,2020-09-01 00:00:00,675.1324579108405,680.66781811683,671.0263095613155,680.3955872870272,36395770,0.0
QQQ.US,纳指 100 ETF - Invesco,1599019200000,2020-09-02,2020-09-02 00:00:00,687.9726787165372,688.5171403761427,673.5217588345074,686.838383592359,50836770,0.0
QQQ.US,纳指 100 ETF - Invesco,1599105600000,2020-09-03,2020-09-03 00:00:00,676.4936120598542,677.446419964164,645.2097525350207,652.0155232800896,110083297,0.0
QQQ.US,纳指 100 ETF - Invesco,1599192000000,2020-09-04,2020-09-04 00:00:00,648.2723493703016,655.4637804575912,616.6028295032474,643.3268226288849,123959000,0.0
QQQ.US,纳指 100 ETF - Invesco,1599537600000,2020-09-08,2020-09-08 00:00:00,617.6690669199749,631.1671788976951,611.748046371765,612.4059375437882,99568648,0.0
QQQ.US,纳指 100 ETF - Invesco,1599624000000,2020-09-09,2020-09-09 00:00:00,625.0873570321002,635.3073561009453,619.325137801275,630.3958582132539,64837871,0.0
QQQ.US,纳指 100 ETF - Invesco,1599710400000,2020-09-10,2020-09-10 00:00:00,637.4058020806749,640.1848251349113,613.7897775952856,617.8278682373598,69667453,0.0
QQQ.US,纳指 100 ETF - Invesco,1599796800000,2020-09-11,2020-09-11 00:00:00,622.3423628315888,624.3614081526262,605.4867372863014,613.5402326679664,71809008,0.0
QQQ.US,纳指 100 ETF - Invesco,1600056000000,2020-09-14,2020-09-14 00:00:00,622.228933319171,628.8985886493388,619.2343941913407,624.2252927377248,38525191,0.0
QQQ.US,纳指 100 ETF - Invesco,1600142400000,2020-09-15,2020-09-15 00:00:00,632.7098202665773,636.2261351515295,624.1644945190687,633.0727947063143,41849930,0.0
QQQ.US,纳指 100 ETF - Invesco,1600228800000,2020-09-16,2020-09-16 00:00:00,634.6834937826472,636.0219620291775,622.1608756117204,622.9775681011287,42435633,0.0
QQQ.US,纳指 100 ETF - Invesco,1600315200000,2020-09-17,2020-09-17 00:00:00,606.8932632402823,622.4909554928563,604.987647431663,613.2453159356801,81570844,0.0
QQQ.US,纳指 100 ETF - Invesco,1600401600000,2020-09-18,2020-09-18 00:00:00,616.1944832585433,617.2607206752707,595.79985692582,605.4186795788507,86251117,0.0
QQQ.US,纳指 100 ETF - Invesco,1600660800000,2020-09-21,2020-09-21 00:00:00,596.4179350039085,608.0727575186504,590.9426675067295,607.7546921868641,57168566,0.0
QQQ.US,纳指 100 ETF - Invesco,1600747200000,2020-09-22,2020-09-22 00:00:00,613.525306063559,620.4091486015059,605.5509538166303,619.0460114652789,41128887,0.0
QQQ.US,纳指 100 ETF - Invesco,1600833600000,2020-09-23,2020-09-23 00:00:00,618.2962860403538,618.7279461334924,598.0768728986969,600.1438431762627,48837273,0.0
QQQ.US,纳指 100 ETF - Invesco,1600920000000,2020-09-24,2020-09-24 00:00:00,594.282353490486,610.4582475070479,593.4644712087498,602.9382743055282,70631695,0.0
QQQ.US,纳指 100 ETF - Invesco,1601006400000,2020-09-25,2020-09-25 00:00:00,603.9151892531577,618.8529003709799,600.4616813185262,616.9558678563973,55242379,0.0
QQQ.US,纳指 100 ETF - Invesco,1601265600000,2020-09-28,2020-09-28 00:00:00,628.4402982291108,629.7693569369321,617.2148639122803,629.7693569369321,58438289,0.0
QQQ.US,纳指 100 ETF - Invesco,1601352000000,2020-09-29,2020-09-29 00:00:00,628.6788472279505,630.9280235027252,625.6161052723708,626.9294879031256,27178920,0.0
QQQ.US,纳指 100 ETF - Invesco,1601438400000,2020-09-30,2020-09-30 00:00:00,627.247553234912,638.607029370138,626.751598506848,631.2233698822411,49380801,0.0
QQQ.US,纳指 100 ETF - Invesco,1601524800000,2020-10-01,2020-10-01 00:00:00,640.1973560290697,642.6723586894127,635.7671603363315,641.2424278335105,50020219,0.0
QQQ.US,纳指 100 ETF - Invesco,1601611200000,2020-10-02,2020-10-02 00:00:00,627.0658016167483,641.2224351555125,621.2270308832422,623.2035797307716,75497391,0.0
QQQ.US,纳指 100 ETF - Invesco,1601870400000,2020-10-05,2020-10-05 00:00:00,627.8155270416732,637.243892233911,627.5656185666984,636.494166808986,28184580,0.0
QQQ.US,纳指 100 ETF - Invesco,1601956800000,2020-10-06,2020-10-06 00:00:00,634.5176179614567,638.8342188928426,623.0672660171489,625.13469067376,49704238,0.0
QQQ.US,纳指 100 ETF - Invesco,1602043200000,2020-10-07,2020-10-07 00:00:00,631.2006509299706,637.8118660406723,629.9511085550957,635.9489119544952,27539660,0.0
QQQ.US,纳指 100 ETF - Invesco,1602129600000,2020-10-08,2020-10-08 00:00:00,641.4014604994037,641.7422447834605,636.8349510930428,639.3340358427926,25443289,0.0
QQQ.US,纳指 100 ETF - Invesco,1602216000000,2020-10-09,2020-10-09 00:00:00,643.1508198242284,649.2849369372506,642.2874996379512,649.103185319087,30201141,0.0
QQQ.US,纳指 100 ETF - Invesco,1602475200000,2020-10-12,2020-10-12 00:00:00,660.2127529793381,675.7979542368681,657.645511372777,669.1413012216257,79370656,0.0
QQQ.US,纳指 100 ETF - Invesco,1602561600000,2020-10-13,2020-10-13 00:00:00,673.2534315825775,674.8655684356888,665.9152099992215,669.1185822693552,64240031,0.0
QQQ.US,纳指 100 ETF - Invesco,1602648000000,2020-10-14,2020-10-14 00:00:00,670.9360984509914,673.2761505348481,659.4403086021426,663.529720010824,37181230,0.0
QQQ.US,纳指 100 ETF - Invesco,1602734400000,2020-10-15,2020-10-15 00:00:00,652.6019039687366,660.462661454313,650.9888583575345,659.0768053658155,42514180,0.0
QQQ.US,纳指 100 ETF - Invesco,1602820800000,2020-10-16,2020-10-16 00:00:00,662.9390272517923,666.2764413403216,654.6466096730773,655.4644919548135,40570699,0.0
QQQ.US,纳指 100 ETF - Invesco,1603080000000,2020-10-19,2020-10-19 00:00:00,659.962844504363,662.2120207791378,642.469251256115,644.7638654354306,36756754,0.0
QQQ.US,纳指 100 ETF - Invesco,1603166400000,2020-10-20,2020-10-20 00:00:00,646.490505807985,653.4425052027433,642.8327544924422,646.1497215239282,32195359,0.0
QQQ.US,纳指 100 ETF - Invesco,1603252800000,2020-10-21,2020-10-21 00:00:00,646.7404142829599,652.7609366346297,644.5139569604556,645.6499045739782,29306141,0.0
QQQ.US,纳指 100 ETF - Invesco,1603339200000,2020-10-22,2020-10-22 00:00:00,647.6037344692371,649.7165970303892,637.9936176588359,645.6271856217078,32196160,0.0
QQQ.US,纳指 100 ETF - Invesco,1603425600000,2020-10-23,2020-10-23 00:00:00,647.0130417102054,647.2856691374508,640.1787264882079,646.8994469488531,24658539,0.0
QQQ.US,纳指 100 ETF - Invesco,1603684800000,2020-10-26,2020-10-26 00:00:00,641.4014604994037,648.1717082759984,628.7697230370322,637.1984543293701,38421090,0.0
QQQ.US,纳指 100 ETF - Invesco,1603771200000,2020-10-27,2020-10-27 00:00:00,639.356754795063,644.0936563434523,636.5850426180679,642.1739048765991,30559119,0.0
QQQ.US,纳指 100 ETF - Invesco,1603857600000,2020-10-28,2020-10-28 00:00:00,631.8822194980843,633.0411132534,616.546926715529,617.1376194745608,53413520,0.0
QQQ.US,纳指 100 ETF - Invesco,1603944000000,2020-10-29,2020-10-29 00:00:00,620.3182727924242,634.9719970068658,619.1368872743606,627.9291218030255,43246301,0.0
QQQ.US,纳指 100 ETF - Invesco,1604030400000,2020-10-30,2020-10-30 00:00:00,623.3512529205295,625.3164422919236,606.7550582869642,612.0031362614386,65935891,0.0
QQQ.US,纳指 100 ETF - Invesco,1604293200000,2020-11-02,2020-11-02 00:00:00,617.342090044995,621.4087825014058,606.5278687642598,613.3662733976659,39987406,0.0
QQQ.US,纳指 100 ETF - Invesco,1604379600000,2020-11-03,2020-11-03 00:00:00,617.6374364245108,628.9060367506551,615.3201032929246,623.9760241079669,43604152,0.0
